nom,total,libres,occupation_pct,heure,jour_semaine,minute
Parc Relais Buttiniere,600,44,92.67,16,1,16
Parc Relais Arlac,393,386,1.78,16,1,16
Parc Relais Quatre Chemins,396,233,41.16,16,1,16
Pessac Centre,400,270,32.5,16,1,16
Parc Relais Bougnard,168,168,0.0,16,1,16
Parc Relais Unitec,218,23,89.45,16,1,16
Parc Relais Gare De Pessac Alouette,148,70,52.7,16,1,16
Parc Relais Arts Et Metiers,590,593,0.0,16,1,16
Parc Relais Cap Metiers,146,132,9.59,16,1,16
Ars - Belcier,225,187,16.89,16,1,16
Parc Relais Les Pins,220,198,10.0,16,1,16
Parc Relais Villenave Pyrenees,399,177,55.64,16,1,16
Cite Mondiale,842,239,71.62,16,1,16
Gare Saint Jean,267,10,96.25,16,1,16
Porte De Bordeaux,344,105,69.48,16,1,16
Allees De Chartres,415,16,96.14,16,1,16
Parc Relais Stalingrad,120,1,99.17,16,1,16
Parc Relais Galin,279,24,91.4,16,1,16
Bergonie,69,14,79.71,16,1,16
Beaujon,92,18,80.43,16,1,16
Paludate - Saint Jean,566,134,76.33,16,1,16
Parc Relais Les Aubiers,234,232,0.85,16,1,16
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,16,1,16
Les Bassins,274,146,46.72,16,1,16
Pey Berland - Saint Christoly,399,126,68.42,16,1,16
Bassins A Flots,250,139,44.4,16,1,16
Brienne,300,169,43.67,16,1,16
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,16,1,16
Merignac Centre,285,200,29.82,16,1,16
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,16,1,16
Amedee St Germain,639,271,57.59,16,1,16
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,16,1,16
Belvedere,400,346,13.5,16,1,16
Amplitude,396,137,65.4,16,1,16
Parc Relais Brandenburg,211,17,91.94,16,1,18
Bord'Eau Village,540,276,48.89,16,1,18
Clemenceau,379,249,34.3,16,1,18
Meunier - Saint Jean,323,119,63.16,16,1,18
P4 Belcier -  Gare Saint Jean,600,0,100.0,16,1,18
Grand Parc,341,131,61.58,16,1,18
Parc Relais Quarante Journaux,200,193,3.5,16,1,18
Parc Relais Cantinolle,620,531,14.35,16,1,18
Parc Relais De L'Hippodrome,250,68,72.8,16,1,18
Centre Commercant Ginko,930,830,10.75,16,1,18
Parc Relais La Gardette Nord,242,77,68.18,16,1,18
Parc Relais Gare De Begles,193,193,0.0,16,1,18
Begles Les Secheries,300,294,2.0,16,1,18
Parc Relais Gare De Blanquefort,206,13,93.69,16,1,18
Victor Hugo,634,257,59.46,16,1,18
Victoire,466,221,52.58,16,1,18
Tourny,950,231,75.68,16,1,18
Front Du Medoc,70,70,0.0,16,1,18
Centre Commercial Meriadeck,1230,774,37.07,16,1,18
Huit Mai 45,399,114,71.43,16,1,18
Gambetta,438,71,83.79,16,1,18
Capucins,270,0,100.0,16,1,18
Camille Jullian,338,209,38.17,16,1,18
Republique,361,132,63.43,16,1,18
Grands Hommes,415,188,54.7,16,1,18
Bourse - Jaures,1300,780,40.0,16,1,18
Salinieres,400,100,75.0,16,1,18
P3 Belcier - Gare Saint Jean,767,0,100.0,16,1,18
Parc Relais Ravezies Le Bouscat,366,56,84.7,16,1,18
Liberation,137,34,75.18,16,1,18
Laharpe,80,7,91.25,16,1,18
Parc Relais Gare De Bruges ,57,49,14.04,16,1,18
Parc Relais Floirac Dravemont,52,52,0.0,16,1,18
Floirac Arena,725,724,0.14,16,1,18
Parc Relais Le Haillan Rostand,204,140,31.37,16,1,18
Parc Relais La Gardette Sud,151,110,27.15,16,1,18
Parc Relais Lauriers,149,70,53.02,16,1,18
Parc Relais Buttiniere,600,44,92.67,16,1,18
Parc Relais Arlac,393,386,1.78,16,1,18
Parc Relais Quatre Chemins,396,235,40.66,16,1,18
Pessac Centre,400,268,33.0,16,1,18
Parc Relais Bougnard,168,168,0.0,16,1,18
Parc Relais Unitec,218,24,88.99,16,1,18
Parc Relais Gare De Pessac Alouette,148,69,53.38,16,1,18
Parc Relais Arts Et Metiers,590,593,0.0,16,1,18
Parc Relais Cap Metiers,146,132,9.59,16,1,18
Ars - Belcier,225,187,16.89,16,1,18
Parc Relais Les Pins,220,198,10.0,16,1,18
Parc Relais Villenave Pyrenees,399,177,55.64,16,1,18
Cite Mondiale,842,236,71.97,16,1,18
Gare Saint Jean,267,10,96.25,16,1,18
Porte De Bordeaux,344,110,68.02,16,1,18
Allees De Chartres,415,18,95.66,16,1,18
Parc Relais Stalingrad,120,3,97.5,16,1,18
Parc Relais Galin,279,25,91.04,16,1,18
Bergonie,69,16,76.81,16,1,18
Beaujon,92,19,79.35,16,1,18
Paludate - Saint Jean,566,138,75.62,16,1,18
Parc Relais Les Aubiers,234,232,0.85,16,1,18
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,16,1,18
Les Bassins,274,146,46.72,16,1,18
Pey Berland - Saint Christoly,399,127,68.17,16,1,18
Bassins A Flots,250,140,44.0,16,1,18
Brienne,300,169,43.67,16,1,18
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,16,1,18
Merignac Centre,285,201,29.47,16,1,18
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,16,1,18
Amedee St Germain,639,275,56.96,16,1,18
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,16,1,18
Belvedere,400,346,13.5,16,1,18
Amplitude,396,138,65.15,16,1,18
Parc Relais Brandenburg,211,18,91.47,16,1,20
Bord'Eau Village,540,275,49.07,16,1,20
Clemenceau,379,250,34.04,16,1,20
Meunier - Saint Jean,323,119,63.16,16,1,20
P4 Belcier -  Gare Saint Jean,600,0,100.0,16,1,20
Grand Parc,341,134,60.7,16,1,20
Parc Relais Quarante Journaux,200,193,3.5,16,1,20
Parc Relais Cantinolle,620,531,14.35,16,1,20
Parc Relais De L'Hippodrome,250,68,72.8,16,1,20
Centre Commercant Ginko,930,830,10.75,16,1,20
Parc Relais La Gardette Nord,242,77,68.18,16,1,20
Parc Relais Gare De Begles,193,193,0.0,16,1,20
Begles Les Secheries,300,294,2.0,16,1,20
Parc Relais Gare De Blanquefort,206,15,92.72,16,1,20
Victor Hugo,634,254,59.94,16,1,20
Victoire,466,224,51.93,16,1,20
Tourny,950,231,75.68,16,1,20
Front Du Medoc,70,70,0.0,16,1,20
Centre Commercial Meriadeck,1230,777,36.83,16,1,20
Huit Mai 45,399,115,71.18,16,1,20
Gambetta,438,74,83.11,16,1,20
Capucins,270,0,100.0,16,1,20
Camille Jullian,338,207,38.76,16,1,20
Republique,361,132,63.43,16,1,20
Grands Hommes,415,189,54.46,16,1,20
Bourse - Jaures,1300,783,39.77,16,1,20
Salinieres,400,101,74.75,16,1,20
P3 Belcier - Gare Saint Jean,767,0,100.0,16,1,20
Parc Relais Ravezies Le Bouscat,366,59,83.88,16,1,20
Liberation,137,35,74.45,16,1,20
Laharpe,80,7,91.25,16,1,20
Parc Relais Gare De Bruges ,57,49,14.04,16,1,20
Parc Relais Floirac Dravemont,52,52,0.0,16,1,20
Floirac Arena,725,724,0.14,16,1,20
Parc Relais Le Haillan Rostand,204,140,31.37,16,1,20
Parc Relais La Gardette Sud,151,110,27.15,16,1,20
Parc Relais Lauriers,149,71,52.35,16,1,20
Parc Relais Buttiniere,600,51,91.5,16,1,20
Parc Relais Arlac,393,386,1.78,16,1,20
Parc Relais Quatre Chemins,396,235,40.66,16,1,20
Pessac Centre,400,268,33.0,16,1,20
Parc Relais Bougnard,168,168,0.0,16,1,20
Parc Relais Unitec,218,24,88.99,16,1,20
Parc Relais Gare De Pessac Alouette,148,69,53.38,16,1,20
Parc Relais Arts Et Metiers,590,593,0.0,16,1,20
Parc Relais Cap Metiers,146,133,8.9,16,1,20
Ars - Belcier,225,187,16.89,16,1,20
Parc Relais Les Pins,220,198,10.0,16,1,20
Parc Relais Villenave Pyrenees,399,178,55.39,16,1,20
Cite Mondiale,842,237,71.85,16,1,20
Gare Saint Jean,267,9,96.63,16,1,20
Porte De Bordeaux,344,111,67.73,16,1,20
Allees De Chartres,415,20,95.18,16,1,20
Parc Relais Stalingrad,120,4,96.67,16,1,20
Parc Relais Galin,279,24,91.4,16,1,20
Bergonie,69,16,76.81,16,1,20
Beaujon,92,19,79.35,16,1,20
Paludate - Saint Jean,566,140,75.27,16,1,20
Parc Relais Les Aubiers,234,232,0.85,16,1,20
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,16,1,20
Les Bassins,274,146,46.72,16,1,20
Pey Berland - Saint Christoly,399,130,67.42,16,1,20
Bassins A Flots,250,139,44.4,16,1,20
Brienne,300,170,43.33,16,1,20
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,16,1,20
Merignac Centre,285,202,29.12,16,1,20
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,16,1,20
Amedee St Germain,639,275,56.96,16,1,20
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,16,1,20
Belvedere,400,346,13.5,16,1,20
Amplitude,396,138,65.15,16,1,20
Parc Relais Brandenburg,211,18,91.47,16,1,22
Bord'Eau Village,540,275,49.07,16,1,22
Clemenceau,379,250,34.04,16,1,22
Meunier - Saint Jean,323,119,63.16,16,1,22
P4 Belcier -  Gare Saint Jean,600,0,100.0,16,1,22
Grand Parc,341,134,60.7,16,1,22
Parc Relais Quarante Journaux,200,193,3.5,16,1,22
Parc Relais Cantinolle,620,531,14.35,16,1,22
Parc Relais De L'Hippodrome,250,68,72.8,16,1,22
Centre Commercant Ginko,930,830,10.75,16,1,22
Parc Relais La Gardette Nord,242,77,68.18,16,1,22
Parc Relais Gare De Begles,193,193,0.0,16,1,22
Begles Les Secheries,300,294,2.0,16,1,22
Parc Relais Gare De Blanquefort,206,15,92.72,16,1,22
Victor Hugo,634,254,59.94,16,1,22
Victoire,466,224,51.93,16,1,22
Tourny,950,231,75.68,16,1,22
Front Du Medoc,70,70,0.0,16,1,22
Centre Commercial Meriadeck,1230,777,36.83,16,1,22
Huit Mai 45,399,115,71.18,16,1,22
Gambetta,438,74,83.11,16,1,22
Capucins,270,0,100.0,16,1,22
Camille Jullian,338,207,38.76,16,1,22
Republique,361,132,63.43,16,1,22
Grands Hommes,415,189,54.46,16,1,22
Bourse - Jaures,1300,783,39.77,16,1,22
Salinieres,400,101,74.75,16,1,22
P3 Belcier - Gare Saint Jean,767,0,100.0,16,1,22
Parc Relais Ravezies Le Bouscat,366,59,83.88,16,1,22
Liberation,137,35,74.45,16,1,22
Laharpe,80,7,91.25,16,1,22
Parc Relais Gare De Bruges ,57,49,14.04,16,1,22
Parc Relais Floirac Dravemont,52,52,0.0,16,1,22
Floirac Arena,725,724,0.14,16,1,22
Parc Relais Le Haillan Rostand,204,140,31.37,16,1,22
Parc Relais La Gardette Sud,151,110,27.15,16,1,22
Parc Relais Lauriers,149,71,52.35,16,1,22
Parc Relais Buttiniere,600,51,91.5,16,1,22
Parc Relais Arlac,393,386,1.78,16,1,22
Parc Relais Quatre Chemins,396,235,40.66,16,1,22
Pessac Centre,400,268,33.0,16,1,22
Parc Relais Bougnard,168,168,0.0,16,1,22
Parc Relais Unitec,218,24,88.99,16,1,22
Parc Relais Gare De Pessac Alouette,148,69,53.38,16,1,22
Parc Relais Arts Et Metiers,590,593,0.0,16,1,22
Parc Relais Cap Metiers,146,133,8.9,16,1,22
Ars - Belcier,225,187,16.89,16,1,22
Parc Relais Les Pins,220,198,10.0,16,1,22
Parc Relais Villenave Pyrenees,399,178,55.39,16,1,22
Cite Mondiale,842,237,71.85,16,1,22
Gare Saint Jean,267,9,96.63,16,1,22
Porte De Bordeaux,344,111,67.73,16,1,22
Allees De Chartres,415,20,95.18,16,1,22
Parc Relais Stalingrad,120,4,96.67,16,1,22
Parc Relais Galin,279,24,91.4,16,1,22
Bergonie,69,16,76.81,16,1,22
Beaujon,92,19,79.35,16,1,22
Paludate - Saint Jean,566,140,75.27,16,1,22
Parc Relais Les Aubiers,234,232,0.85,16,1,22
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,16,1,22
Les Bassins,274,146,46.72,16,1,22
Pey Berland - Saint Christoly,399,130,67.42,16,1,22
Bassins A Flots,250,139,44.4,16,1,22
Brienne,300,170,43.33,16,1,22
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,16,1,22
Merignac Centre,285,202,29.12,16,1,22
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,16,1,22
Amedee St Germain,639,275,56.96,16,1,22
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,16,1,22
Belvedere,400,346,13.5,16,1,22
Amplitude,396,138,65.15,16,1,22
Parc Relais Brandenburg,211,18,91.47,16,1,24
Bord'Eau Village,540,277,48.7,16,1,24
Clemenceau,379,250,34.04,16,1,24
Meunier - Saint Jean,323,118,63.47,16,1,24
P4 Belcier -  Gare Saint Jean,600,0,100.0,16,1,24
Grand Parc,341,138,59.53,16,1,24
Parc Relais Quarante Journaux,200,193,3.5,16,1,24
Parc Relais Cantinolle,620,531,14.35,16,1,24
Parc Relais De L'Hippodrome,250,67,73.2,16,1,24
Centre Commercant Ginko,930,833,10.43,16,1,24
Parc Relais La Gardette Nord,242,76,68.6,16,1,24
Parc Relais Gare De Begles,193,193,0.0,16,1,24
Begles Les Secheries,400,239,40.25,16,1,24
Parc Relais Gare De Blanquefort,206,16,92.23,16,1,24
Victor Hugo,634,255,59.78,16,1,24
Victoire,466,225,51.72,16,1,24
Tourny,950,228,76.0,16,1,24
Front Du Medoc,70,70,0.0,16,1,24
Centre Commercial Meriadeck,1230,780,36.59,16,1,24
Huit Mai 45,399,119,70.18,16,1,24
Gambetta,438,74,83.11,16,1,24
Capucins,270,0,100.0,16,1,24
Camille Jullian,338,207,38.76,16,1,24
Republique,361,132,63.43,16,1,24
Grands Hommes,415,192,53.73,16,1,24
Bourse - Jaures,1300,783,39.77,16,1,24
Salinieres,400,99,75.25,16,1,24
P3 Belcier - Gare Saint Jean,767,0,100.0,16,1,24
Parc Relais Ravezies Le Bouscat,366,59,83.88,16,1,24
Liberation,137,35,74.45,16,1,24
Laharpe,80,8,90.0,16,1,24
Parc Relais Gare De Bruges ,57,49,14.04,16,1,24
Parc Relais Floirac Dravemont,52,52,0.0,16,1,24
Floirac Arena,725,725,0.0,16,1,24
Parc Relais Le Haillan Rostand,204,140,31.37,16,1,24
Parc Relais La Gardette Sud,151,110,27.15,16,1,24
Parc Relais Lauriers,149,71,52.35,16,1,24
Parc Relais Buttiniere,600,53,91.17,16,1,24
Parc Relais Arlac,393,386,1.78,16,1,24
Parc Relais Quatre Chemins,396,235,40.66,16,1,24
Pessac Centre,400,267,33.25,16,1,24
Parc Relais Bougnard,168,168,0.0,16,1,24
Parc Relais Unitec,218,24,88.99,16,1,24
Parc Relais Gare De Pessac Alouette,148,69,53.38,16,1,24
Parc Relais Arts Et Metiers,590,593,0.0,16,1,24
Parc Relais Cap Metiers,146,133,8.9,16,1,24
Ars - Belcier,225,187,16.89,16,1,24
Parc Relais Les Pins,220,198,10.0,16,1,24
Parc Relais Villenave Pyrenees,399,179,55.14,16,1,24
Cite Mondiale,842,237,71.85,16,1,24
Gare Saint Jean,267,16,94.01,16,1,24
Porte De Bordeaux,344,111,67.73,16,1,24
Allees De Chartres,415,19,95.42,16,1,24
Parc Relais Stalingrad,120,7,94.17,16,1,24
Parc Relais Galin,279,24,91.4,16,1,24
Bergonie,69,15,78.26,16,1,24
Beaujon,92,20,78.26,16,1,24
Paludate - Saint Jean,566,142,74.91,16,1,24
Parc Relais Les Aubiers,234,232,0.85,16,1,24
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,16,1,24
Les Bassins,274,146,46.72,16,1,24
Pey Berland - Saint Christoly,399,126,68.42,16,1,24
Bassins A Flots,250,140,44.0,16,1,24
Brienne,300,170,43.33,16,1,24
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,16,1,24
Merignac Centre,285,201,29.47,16,1,24
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,16,1,24
Amedee St Germain,639,275,56.96,16,1,24
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,16,1,24
Belvedere,400,346,13.5,16,1,24
Amplitude,396,137,65.4,16,1,24
Parc Relais Brandenburg,211,19,91.0,16,1,26
Bord'Eau Village,540,278,48.52,16,1,26
Clemenceau,379,250,34.04,16,1,26
Meunier - Saint Jean,323,118,63.47,16,1,26
P4 Belcier -  Gare Saint Jean,600,0,100.0,16,1,26
Grand Parc,341,141,58.65,16,1,26
Parc Relais Quarante Journaux,200,193,3.5,16,1,26
Parc Relais Cantinolle,620,531,14.35,16,1,26
Parc Relais De L'Hippodrome,250,67,73.2,16,1,26
Centre Commercant Ginko,930,830,10.75,16,1,26
Parc Relais La Gardette Nord,242,78,67.77,16,1,26
Parc Relais Gare De Begles,193,193,0.0,16,1,26
Begles Les Secheries,300,294,2.0,16,1,26
Parc Relais Gare De Blanquefort,206,16,92.23,16,1,26
Victor Hugo,634,256,59.62,16,1,26
Victoire,466,226,51.5,16,1,26
Tourny,950,228,76.0,16,1,26
Front Du Medoc,70,70,0.0,16,1,26
Centre Commercial Meriadeck,1230,780,36.59,16,1,26
Huit Mai 45,399,122,69.42,16,1,26
Gambetta,438,73,83.33,16,1,26
Capucins,270,0,100.0,16,1,26
Camille Jullian,338,207,38.76,16,1,26
Republique,361,133,63.16,16,1,26
Grands Hommes,415,194,53.25,16,1,26
Bourse - Jaures,1300,786,39.54,16,1,26
Salinieres,400,101,74.75,16,1,26
P3 Belcier - Gare Saint Jean,767,0,100.0,16,1,26
Parc Relais Ravezies Le Bouscat,366,59,83.88,16,1,26
Liberation,137,35,74.45,16,1,26
Laharpe,80,8,90.0,16,1,26
Parc Relais Gare De Bruges ,57,49,14.04,16,1,26
Parc Relais Floirac Dravemont,52,52,0.0,16,1,26
Floirac Arena,725,725,0.0,16,1,26
Parc Relais Le Haillan Rostand,204,140,31.37,16,1,26
Parc Relais La Gardette Sud,151,110,27.15,16,1,26
Parc Relais Lauriers,149,71,52.35,16,1,26
Parc Relais Buttiniere,600,56,90.67,16,1,26
Parc Relais Arlac,393,386,1.78,16,1,26
Parc Relais Quatre Chemins,396,236,40.4,16,1,26
Pessac Centre,400,267,33.25,16,1,26
Parc Relais Bougnard,168,168,0.0,16,1,26
Parc Relais Unitec,218,24,88.99,16,1,26
Parc Relais Gare De Pessac Alouette,148,68,54.05,16,1,26
Parc Relais Arts Et Metiers,590,593,0.0,16,1,26
Parc Relais Cap Metiers,146,133,8.9,16,1,26
Ars - Belcier,225,187,16.89,16,1,26
Parc Relais Les Pins,220,198,10.0,16,1,26
Parc Relais Villenave Pyrenees,399,180,54.89,16,1,26
Cite Mondiale,842,237,71.85,16,1,26
Gare Saint Jean,267,17,93.63,16,1,26
Porte De Bordeaux,344,112,67.44,16,1,26
Allees De Chartres,415,16,96.14,16,1,26
Parc Relais Stalingrad,120,7,94.17,16,1,26
Parc Relais Galin,279,25,91.04,16,1,26
Bergonie,69,13,81.16,16,1,26
Beaujon,92,20,78.26,16,1,26
Paludate - Saint Jean,566,143,74.73,16,1,26
Parc Relais Les Aubiers,234,232,0.85,16,1,26
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,16,1,26
Les Bassins,274,145,47.08,16,1,26
Pey Berland - Saint Christoly,399,130,67.42,16,1,26
Bassins A Flots,250,140,44.0,16,1,26
Brienne,300,170,43.33,16,1,26
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,16,1,26
Merignac Centre,285,200,29.82,16,1,26
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,16,1,26
Amedee St Germain,639,276,56.81,16,1,26
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,16,1,26
Belvedere,400,345,13.75,16,1,26
Amplitude,396,137,65.4,16,1,26
Parc Relais Brandenburg,211,23,89.1,16,1,28
Bord'Eau Village,540,279,48.33,16,1,28
Clemenceau,379,250,34.04,16,1,28
Meunier - Saint Jean,323,118,63.47,16,1,28
P4 Belcier -  Gare Saint Jean,600,0,100.0,16,1,28
Grand Parc,341,141,58.65,16,1,28
Parc Relais Quarante Journaux,200,194,3.0,16,1,28
Parc Relais Cantinolle,620,532,14.19,16,1,28
Parc Relais De L'Hippodrome,250,67,73.2,16,1,28
Centre Commercant Ginko,930,825,11.29,16,1,28
Parc Relais La Gardette Nord,242,78,67.77,16,1,28
Parc Relais Gare De Begles,193,193,0.0,16,1,28
Begles Les Secheries,300,294,2.0,16,1,28
Parc Relais Gare De Blanquefort,206,16,92.23,16,1,28
Victor Hugo,634,259,59.15,16,1,28
Victoire,466,226,51.5,16,1,28
Tourny,950,228,76.0,16,1,28
Front Du Medoc,70,70,0.0,16,1,28
Centre Commercial Meriadeck,1230,776,36.91,16,1,28
Huit Mai 45,399,123,69.17,16,1,28
Gambetta,438,73,83.33,16,1,28
Capucins,270,0,100.0,16,1,28
Camille Jullian,338,206,39.05,16,1,28
Republique,361,133,63.16,16,1,28
Grands Hommes,415,194,53.25,16,1,28
Bourse - Jaures,1300,793,39.0,16,1,28
Salinieres,400,99,75.25,16,1,28
P3 Belcier - Gare Saint Jean,767,0,100.0,16,1,28
Parc Relais Ravezies Le Bouscat,366,63,82.79,16,1,28
Liberation,137,35,74.45,16,1,28
Laharpe,80,7,91.25,16,1,28
Parc Relais Gare De Bruges ,57,49,14.04,16,1,28
Parc Relais Floirac Dravemont,52,52,0.0,16,1,28
Floirac Arena,725,725,0.0,16,1,28
Parc Relais Le Haillan Rostand,204,140,31.37,16,1,28
Parc Relais La Gardette Sud,151,110,27.15,16,1,28
Parc Relais Lauriers,149,71,52.35,16,1,28
Parc Relais Buttiniere,600,63,89.5,16,1,28
Parc Relais Arlac,393,386,1.78,16,1,28
Parc Relais Quatre Chemins,396,239,39.65,16,1,28
Pessac Centre,400,266,33.5,16,1,28
Parc Relais Bougnard,168,168,0.0,16,1,28
Parc Relais Unitec,218,24,88.99,16,1,28
Parc Relais Gare De Pessac Alouette,148,68,54.05,16,1,28
Parc Relais Arts Et Metiers,590,593,0.0,16,1,28
Parc Relais Cap Metiers,146,133,8.9,16,1,28
Ars - Belcier,225,187,16.89,16,1,28
Parc Relais Les Pins,220,199,9.55,16,1,28
Parc Relais Villenave Pyrenees,399,180,54.89,16,1,28
Cite Mondiale,842,238,71.73,16,1,28
Gare Saint Jean,267,17,93.63,16,1,28
Porte De Bordeaux,344,114,66.86,16,1,28
Allees De Chartres,415,18,95.66,16,1,28
Parc Relais Stalingrad,120,6,95.0,16,1,28
Parc Relais Galin,279,26,90.68,16,1,28
Bergonie,69,14,79.71,16,1,28
Beaujon,92,21,77.17,16,1,28
Paludate - Saint Jean,566,144,74.56,16,1,28
Parc Relais Les Aubiers,234,232,0.85,16,1,28
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,16,1,28
Les Bassins,274,145,47.08,16,1,28
Pey Berland - Saint Christoly,399,131,67.17,16,1,28
Bassins A Flots,250,141,43.6,16,1,28
Brienne,300,170,43.33,16,1,28
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,16,1,28
Merignac Centre,285,201,29.47,16,1,28
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,16,1,28
Amedee St Germain,639,276,56.81,16,1,28
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,16,1,28
Belvedere,400,344,14.0,16,1,28
Amplitude,396,137,65.4,16,1,28
Parc Relais Brandenburg,211,24,88.63,16,1,30
Bord'Eau Village,540,279,48.33,16,1,30
Clemenceau,379,250,34.04,16,1,30
Meunier - Saint Jean,323,118,63.47,16,1,30
P4 Belcier -  Gare Saint Jean,600,0,100.0,16,1,30
Grand Parc,341,140,58.94,16,1,30
Parc Relais Quarante Journaux,200,196,2.0,16,1,30
Parc Relais Cantinolle,620,534,13.87,16,1,30
Parc Relais De L'Hippodrome,250,67,73.2,16,1,30
Centre Commercant Ginko,930,826,11.18,16,1,30
Parc Relais La Gardette Nord,242,78,67.77,16,1,30
Parc Relais Gare De Begles,193,193,0.0,16,1,30
Begles Les Secheries,300,294,2.0,16,1,30
Parc Relais Gare De Blanquefort,206,16,92.23,16,1,30
Victor Hugo,634,258,59.31,16,1,30
Victoire,466,226,51.5,16,1,30
Tourny,950,243,74.42,16,1,30
Front Du Medoc,70,70,0.0,16,1,30
Centre Commercial Meriadeck,1230,777,36.83,16,1,30
Huit Mai 45,399,123,69.17,16,1,30
Gambetta,438,73,83.33,16,1,30
Capucins,270,0,100.0,16,1,30
Camille Jullian,338,206,39.05,16,1,30
Republique,361,136,62.33,16,1,30
Grands Hommes,415,193,53.49,16,1,30
Bourse - Jaures,1300,793,39.0,16,1,30
Salinieres,400,99,75.25,16,1,30
P3 Belcier - Gare Saint Jean,767,0,100.0,16,1,30
Parc Relais Ravezies Le Bouscat,366,64,82.51,16,1,30
Liberation,137,35,74.45,16,1,30
Laharpe,80,6,92.5,16,1,30
Parc Relais Gare De Bruges ,57,49,14.04,16,1,30
Parc Relais Floirac Dravemont,52,52,0.0,16,1,30
Floirac Arena,725,725,0.0,16,1,30
Parc Relais Le Haillan Rostand,204,141,30.88,16,1,30
Parc Relais La Gardette Sud,151,110,27.15,16,1,30
Parc Relais Lauriers,149,72,51.68,16,1,30
Parc Relais Buttiniere,600,68,88.67,16,1,30
Parc Relais Arlac,393,386,1.78,16,1,30
Parc Relais Quatre Chemins,396,238,39.9,16,1,30
Pessac Centre,400,266,33.5,16,1,30
Parc Relais Bougnard,168,168,0.0,16,1,30
Parc Relais Unitec,218,25,88.53,16,1,30
Parc Relais Gare De Pessac Alouette,148,67,54.73,16,1,30
Parc Relais Arts Et Metiers,590,593,0.0,16,1,30
Parc Relais Cap Metiers,146,133,8.9,16,1,30
Ars - Belcier,225,187,16.89,16,1,30
Parc Relais Les Pins,220,201,8.64,16,1,30
Parc Relais Villenave Pyrenees,399,180,54.89,16,1,30
Cite Mondiale,842,238,71.73,16,1,30
Gare Saint Jean,267,18,93.26,16,1,30
Porte De Bordeaux,344,115,66.57,16,1,30
Allees De Chartres,415,20,95.18,16,1,30
Parc Relais Stalingrad,120,8,93.33,16,1,30
Parc Relais Galin,279,26,90.68,16,1,30
Bergonie,69,13,81.16,16,1,30
Beaujon,92,21,77.17,16,1,30
Paludate - Saint Jean,566,144,74.56,16,1,30
Parc Relais Les Aubiers,234,232,0.85,16,1,30
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,16,1,30
Les Bassins,274,146,46.72,16,1,30
Pey Berland - Saint Christoly,399,131,67.17,16,1,30
Bassins A Flots,250,144,42.4,16,1,30
Brienne,300,171,43.0,16,1,30
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,16,1,30
Merignac Centre,285,202,29.12,16,1,30
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,16,1,30
Amedee St Germain,639,276,56.81,16,1,30
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,16,1,30
Belvedere,400,344,14.0,16,1,30
Amplitude,396,138,65.15,16,1,30
Parc Relais Brandenburg,211,24,88.63,16,1,32
Bord'Eau Village,540,279,48.33,16,1,32
Clemenceau,379,250,34.04,16,1,32
Meunier - Saint Jean,323,118,63.47,16,1,32
P4 Belcier -  Gare Saint Jean,600,0,100.0,16,1,32
Grand Parc,341,140,58.94,16,1,32
Parc Relais Quarante Journaux,200,196,2.0,16,1,32
Parc Relais Cantinolle,620,534,13.87,16,1,32
Parc Relais De L'Hippodrome,250,67,73.2,16,1,32
Centre Commercant Ginko,930,826,11.18,16,1,32
Parc Relais La Gardette Nord,242,78,67.77,16,1,32
Parc Relais Gare De Begles,193,193,0.0,16,1,32
Begles Les Secheries,300,294,2.0,16,1,32
